Index;Arithmancy;Astronomy;Herbology;Defense Against the Dark Arts;Divination;Muggle Studies;Ancient Runes;History of Magic;Transfiguration;Potions;Care of Magical Creatures;Charms;Flying;;;;;;;;;;;
962;-1,248832813;1,186905276;-0,907159998;-1,186905276;0,741521368;-0,805568176;0,94382441;-1,810256553;-1,586751979;-0,456580452;-2,38639738;-0,914538146;2,103044753;;;;;;;;;;;
963;1,667151631;-0,923872299;0,808409236;0,923872299;0,673870736;1,697976083;1,01206016;0,790173838;0,700481067;0,121621186;1,927295412;1,41261022;-0,918877825;;;;;;;;;;;
964;-0,26883155;1,012740566;0,812663577;-1,012740566;0,067448523;-0,569717565;-1,186875637;0,497102094;0,495390971;-0,252847678;-1,992623753;-0,293072631;-0,273640199;;;;;;;;;;;
965;-0,331844895;0,993579824;0,472185654;-0,993579824;0,374309843;-1,036767868;-0,702858288;1,230784586;0,769774989;1,609240956;-0,313095549;-0,114057104;-0,487730146;;;;;;;;;;;
966;-0,539932688;0,748717335;0,867570314;-0,748717335;0,44755747;-0,162132301;-1,107588277;0,49385246;0,118138464;-1,002588244;1,143831715;0,057815966;-0,276710323;;;;;;;;;;;
968;-0,535260596;0,843865894;-0,914085383;-0,843865894;0,928412322;-0,092846003;1,279170792;-1,685250835;-1,288712169;-0,501251015;1,101119853;-0,557953564;1,665859164;;;;;;;;;;;
969;-1,245837882;1,46289447;1,100100943;-1,46289447;-0,21069778;0,164016478;-1,673918774;0,729929779;-0,13202892;-0,939737524;0,385694802;-0,404477217;-0,132823867;;;;;;;;;;;
970;0,984307404;0,356501702;1,012594722;-0,356501702;0,312986249;-0,61408595;-0,86573512;0,71942906;0,406801418;-0,695723799;-1,008026746;0,137398149;-0,596003168;;;;;;;;;;;
971;-0,089974281;-0,621021462;-1,780500829;0,621021462;-2,429297825;-0,062068795;-0,475777247;0,589384387;0,388261387;2,442383538;0,524277496;-1,169329049;-0,890735026;;;;;;;;;;;
972;0,227428487;-1,181496461;0,421471404;1,181496461;0,211996996;1,27340323;0,946238797;0,366479637;-0,066603349;-0,004839539;-0,990474444;1,174790051;-0,197091786;;;;;;;;;;;
973;1,152981908;-1,115127145;0,701815829;1,115127145;0,431739876;2,045452462;0,75445976;0,379040031;0,360797686;-0,840029241;-0,965222134;1,333746152;-0,770079172;;;;;;;;;;;
974;0,048032131;0,910185512;-1,548598643;-0,910185512;0,044087154;-0,313677685;0,651815263;-1,425264023;-1,795538778;-0,747738643;0,6612599;-1,339727195;1,26060286;;;;;;;;;;;
975;-0,054813794;1,15722271;-1,008581734;-1,15722271;0,705019228;-0,065878188;1,035665928;-1,939097484;-2,156146715;-1,669351933;0,159577114;-1,037137818;1,884656633;;;;;;;;;;;
977;-0,103092078;1,225710576;0,967306356;-1,225710576;0,516181493;-0,92441125;-1,09553915;0,907340617;0,682379917;0,31005187;0,876586054;-0,137577367;-0,4004363;;;;;;;;;;;
980;0,07187178;-0,681976801;0,666475109;0,681976801;0,77972694;1,330234477;1,528138699;0,101724256;0,300035332;0,692174446;0,093297196;1,333842887;0,234465243;;;;;;;;;;;
981;1,412283018;0,464180041;-0,791459673;-0,464180041;0,580181911;-1,382171876;1,284924592;-2,399598031;-1,563427616;-1,571698324;0,695417356;-0,982966214;1,964479845;;;;;;;;;;;
982;-0,03157313;-0,52169713;0,906575169;0,52169713;0,89726383;1,558191045;1,02544561;0,252695622;0,538744778;0,153683156;0,176998183;1,38858921;-0,103760031;;;;;;;;;;;
983;-1,107352281;-0,511881075;0,692772038;0,511881075;0,836670278;1,380032253;0,878906654;0,194106434;0,759715303;0,683168392;3,209911967;1,359275089;0,010857914;;;;;;;;;;;
984;1,356217913;0,981239673;0,362911017;-0,981239673;0,864411904;-1,111023451;-0,628532285;0,338937498;1,022417496;0,154804309;-0,413977724;-0,284677171;-0,638780223;;;;;;;;;;;
985;0,154531871;-1,002061052;-1,737060193;1,002061052;-2,211258378;-0,053341633;-0,663179134;0,057066189;0,801012747;1,501036603;0,906227916;-1,003538905;-1,056726371;;;;;;;;;;;
986;-2,719763136;-0,824810134;0,140593657;0,824810134;0,368712849;1,090669669;0,599582401;0,431593416;0,841170028;1,698518803;-0,338198489;1,277460035;0,000112481;;;;;;;;;;;
987;-1,178032649;0,455453112;-1,114126019;-0,455453112;1,149371941;0,328369206;0,694774574;-1,50338906;-0,996393015;-1,167882876;-0,271230846;-0,277482362;1,019393489;;;;;;;;;;;
988;0,720274303;-1,260431133;0,487085238;1,260431133;0,446340732;1,501935763;1,572643212;0,294636494;0,193248285;0,532068995;0,220221402;1,416654881;-0,12750232;;;;;;;;;;;
989;-2,343480028;-1,274692287;0,046610562;1,274692287;-0,176385769;1,625225384;0,896373176;0,325324579;0,906071119;1,852926638;1,322071214;1,333064455;-0,068555948;;;;;;;;;;;
990;-0,980666707;-1,254699357;-0,854803045;1,254699357;-1,200392459;-1,203635932;-1,112807009;1,035087924;0,483907159;1,287170595;-1,064493211;-0,15053303;-1,040352379;;;;;;;;;;;
991;0,480260547;0,816426342;0,490066447;-0,816426342;0,212727039;-0,44370108;-0,779901684;0,663809821;0,39954922;0,029891356;-1,931462012;-0,234434146;-0,501955051;;;;;;;;;;;
993;-0,629960308;0,868652575;1,289421097;-0,868652575;0,13461246;-0,329731481;-1,186235844;0,729772649;0,060681171;-0,715118744;0,900170466;0,05013293;-0,101303932;;;;;;;;;;;
994;2,62828483;-0,751082957;1,173265436;0,751082957;0,978541927;1,798514495;1,72416059;0,447987814;0,39894606;-0,122703908;1,282087536;1,51636136;-0,434924021;;;;;;;;;;;
997;1,231209501;0,433222189;0,605326973;-0,433222189;0,63493512;-1,145947235;-0,646856131;0,753804175;0,932868549;0,276370712;-1,849930356;0,06072143;-0,771409559;;;;;;;;;;;
998;-1,430385519;1,324507876;0,506053577;-1,324507876;0,003204758;-0,272448616;-0,799786939;1,29497042;0,114938879;1,430869497;-2,325010455;-0,242017033;-0,136508015;;;;;;;;;;;
999;0,747408376;0,807744906;0,211784057;-0,807744906;0,453884508;-0,974916986;-0,8608472;0,709797113;0,984793133;0,572175297;0,70531213;-0,29761121;-0,822578284;;;;;;;;;;;
1000;1,256127325;-0,774717697;0,769547287;0,774717697;0,703072447;1,151319066;0,945330299;0,580835994;0,35733671;0,003583806;-1,233770642;1,229330386;-0,507276599;;;;;;;;;;;
1001;-0,234389846;-0,765518376;0,302233458;0,765518376;0,244848922;1,300864722;0,760260177;0,25236533;0,181606914;0,241301188;-0,838022935;0,9619241;-0,166390551;;;;;;;;;;;
1003;-0,137294188;-1,012102801;0,242565336;1,012102801;0,584805515;1,780128532;1,14381478;1,018815275;0,700872149;1,41671712;0,250677238;1,484694871;-0,758617377;;;;;;;;;;;
1004;1,052531928;-1,020151977;-2,159152175;1,020151977;-2,045295316;-0,323081291;-1,126295668;1,287121671;0,342860776;1,565027746;-0,80150071;-1,119568562;-2,044999131;;;;;;;;;;;
1005;-0,905553843;0,595037718;-1,625805091;-0,595037718;0,113441219;-0,509337994;0,883637212;-1,571102599;-1,95562428;-0,458541933;-0,54101335;-1,112145004;1,648973485;;;;;;;;;;;
1006;-0,573535812;1,109473063;0,62248533;-1,109473063;0,518128273;-0,474967856;-0,256777124;0,52838215;0,16457999;0,733933084;1,277843489;-0,065161541;0,216249177;;;;;;;;;;;
1007;-0,453858376;-0,614308553;1,208208451;0,614308553;0,833263412;1,264228346;1,110535363;0,345184413;0,587360992;0,561153933;0,127373339;1,562293417;0,153925669;;;;;;;;;;;
1008;0,911889977;1,177285903;-0,987356955;-1,177285903;0,196666097;-0,669957485;1,198193933;-2,006500646;-1,89390179;-0,978604565;-0,667213688;-1,369157398;1,963251795;;;;;;;;;;;
1009;-0,365148525;-1,311439877;0,716523393;1,311439877;0,088376417;1,271082764;0,798774948;0,162501117;0,281230443;-0,03552138;-0,129874916;1,332931302;-0,052488968;;;;;;;;;;;
1010;0,506136749;0,663280559;0,295425547;-0,663280559;0,731787464;-1,056793412;-0,378590101;1,21149454;0,81164289;1,448444125;-1,482569174;0,07651655;-0,726074068;;;;;;;;;;;
1012;-0,244872104;1,187659177;0,908936844;-1,187659177;-0,043031286;-0,280596252;-1,182411167;0,678550141;0,200391375;-0,326908059;1,098172876;-0,340786889;-0,24150624;;;;;;;;;;;
1013;0,829529379;0,649217908;-0,777155202;-0,649217908;0,519831707;-0,937179972;1,813384665;-2,181673352;-1,402953598;-0,306153736;-1,261566553;-0,826303301;2,184096014;;;;;;;;;;;
1014;-0,83942577;0,941691301;-1,100552508;-0,941691301;0,880229498;-0,117067593;0,935949192;-1,747110936;-1,915720329;-1,309808918;-0,443346137;-0,785879449;1,746603413;;;;;;;;;;;
1015;0,115777466;-1,558533557;0,588975808;1,558533557;0,049684149;1,689194112;0,791822499;0,438504913;0,586375144;0,072537192;0,19761302;1,471639059;-0,586997473;;;;;;;;;;;
1016;-0,34675965;1,147633751;0,43228461;-1,147633751;0,782403764;-0,40668981;-0,549116713;0,931263746;0,250737176;0,605947265;0,856757322;-0,042963702;-0,327265023;;;;;;;;;;;
1017;-0,721066104;0,688144948;0,944497303;-0,688144948;0,371876367;-0,427182698;-0,619631767;0,72429513;0,079340895;0,082478658;-0,541468048;0,193338296;0,025594506;;;;;;;;;;;
1018;1,057443614;-1,611009846;0,897494238;1,611009846;-0,053495233;0,677167792;1,147419844;0,110122329;-0,593694969;-0,714711373;0,01570076;1,237584727;0,258719219;;;;;;;;;;;
1019;-0,473445224;0,92937192;-1,301672212;-0,92937192;0,603786628;-0,646973411;0,746731827;-1,451952887;-1,751811897;-0,744216371;-1,300694671;-1,028472637;1,492806535;;;;;;;;;;;
1021;-1,000313454;-1,108235764;-1,268511082;1,108235764;-1,607269641;-0,676062476;-0,73337131;0,603257265;0,704909145;1,89358578;-0,438043624;-0,44244969;-0,868527799;;;;;;;;;;;
1022;-0,862127346;-0,893699221;0,824135192;0,893699221;0,622524393;2,13608303;0,640378919;0,681487626;1,352319931;0,772426038;1,300601924;1,687515176;-0,763120225;;;;;;;;;;;
1023;-1,21780533;1,338739677;-1,316489125;-1,338739677;0,292301703;-1,06595617;0,54187454;-1,572649945;-2,080831777;-0,526844756;0,225479612;-1,408382874;1,974099565;;;;;;;;;;;
1024;-0,401866377;-0,860449732;0,669943025;0,860449732;0,556577194;0,522197598;0,765715598;0,135997516;-0,265112812;-0,260010665;-0,873611168;1,112447184;0,30200796;;;;;;;;;;;
1026;0,153992783;-0,915460595;0,821306854;0,915460595;0,727407207;0,955569504;0,962919321;0,845178779;0,403704276;0,705879177;-0,81922548;1,472412939;-0,347118489;;;;;;;;;;;
1027;2,216601639;0,177958703;0,801611742;-0,177958703;0,272103852;-0,636172958;-0,939138159;0,462541591;0,68214853;-1,236465895;0,417558496;-0,036282158;-0,993891176;;;;;;;;;;;
1028;-0,556524605;-1,328243263;0,699159985;1,328243263;0,18425537;1,200390338;0,74172172;0,273237004;0,465283373;0,186866385;0,971151996;1,406853918;-0,156054468;;;;;;;;;;;
1029;0,586281098;0,55972923;1,246692887;-0,55972923;0,38988409;-0,855055496;-1,067314129;1,233734137;0,559487126;-0,115836971;0,847682838;0,232408996;-0,710314101;;;;;;;;;;;
1030;0,004246242;-0,858139211;-1,09192322;0,858139211;-1,637201396;-0,535154452;-0,510229187;0,564410452;0,121277378;1,334000193;-0,210559425;-0,62003354;-0,694144783;;;;;;;;;;;
1031;0,503201717;0,903164845;0,689160957;-0,903164845;0,501823984;-0,636984289;-1,458660922;0,25746678;0,754025736;-1,222981406;1,000056515;-0,284697656;-0,709290726;;;;;;;;;;;
1032;-1,996667039;-0,92076341;1,005733723;0,92076341;0,320773372;1,144444889;0,794094461;0,641415766;0,607943776;1,30326487;-1,094379892;1,602411131;0,192199876;;;;;;;;;;;
1033;0,292178891;-1,479477181;0,373694249;1,479477181;0,274293981;1,10636434;0,932925358;0,626805175;0,399392695;0,508181231;-1,27998299;1,381599253;-0,538591859;;;;;;;;;;;
1034;-0,820198314;-1,168331551;-0,47642221;1,168331551;-1,745004381;-0,768092523;-0,815734168;0,11527288;0,373914041;0,676393063;-2,991788276;-0,335453945;-0,316007904;;;;;;;;;;;
1035;1,290928421;0,890513531;-0,707340693;-0,890513531;0,541489643;-0,874273571;1,539554603;-2,324110703;-1,735109132;-1,238638572;-0,502359938;-1,053282321;2,160865412;;;;;;;;;;;
1036;0,993591689;-0,883029246;0,962344462;0,883029246;0,469215406;1,291866835;0,799130352;0,489507876;0,114067113;-0,469783801;1,119920138;1,252090426;-0,35428211;;;;;;;;;;;
1038;-0,07098642;1,114540969;0,296640434;-1,114540969;0,464105107;-0,519392432;-0,826882052;-0,156632414;0,567236002;-0,420184229;0,242730755;-0,450249946;-0,108672229;;;;;;;;;;;
1041;-1,178691533;-1,108410901;-1,421801923;1,108410901;-1,946009496;0,035028883;-0,532860565;0,186229342;0,53927216;1,644587315;-0,117169122;-0,562847218;-0,646660206;;;;;;;;;;;
1042;-0,949339731;0,7183484;-1,558847509;-0,7183484;0,240468665;-0,741647732;0,683929639;-1,574289504;-2,023572622;-0,732169076;-1,989417404;-1,168477781;1,661765666;;;;;;;;;;;
1043;-1,916941981;-1,108187942;0,824415081;1,108187942;0,303982388;1,403576302;0,654535284;0,541412465;0,932257295;1,111836379;-0,841000321;1,634268814;-0,125250896;;;;;;;;;;;
1044;0,361421692;-0,640815435;0,844479911;0,640815435;0,896047092;1,510455061;1,032068875;0,925443621;0,685540789;0,821862981;0,262764463;1,509199555;-0,577684765;;;;;;;;;;;
1045;-0,441938552;1,474025254;-0,873934894;-1,474025254;0,437580219;-0,776088716;1,435755945;-1,822194046;-1,851161409;0,075849192;1,079737995;-1,177512831;2,397878948;;;;;;;;;;;
1047;1,220667344;-0,943180499;0,866537856;0,943180499;0,645399067;1,3072287;1,079736894;0,316000148;0,461871265;-0,143191126;0,662601488;1,335437307;-0,374544925;;;;;;;;;;;
1048;1,268945629;-0,894209804;1,036958259;0,894209804;0,836426931;1,806484223;1,183657299;0,291011504;0,659665487;-0,283618629;0,476967871;1,534276683;-0,470332779;;;;;;;;;;;
1049;0,975142916;-1,3242788;0,96578877;1,3242788;0,349731736;1,594027493;1,303565176;0,229291562;0,117383317;-0,308257488;0,122115516;1,508008007;-0,125148558;;;;;;;;;;;
1051;1,238636929;0,493283685;-1,167933091;-0,493283685;0,169411166;-1,023019319;1,245366477;-2,330189637;-2,152078209;-1,702667066;-0,607370716;-1,263286054;1,998251203;;;;;;;;;;;
1052;-0,874406562;0,89173814;1,207926959;-0,89173814;-0,054225275;-0,77863384;-0,824307959;0,545249261;0,372047308;0,370843566;-0,223718091;-0,036880777;0,26230103;;;;;;;;;;;
1053;-0,032651306;-1,222031536;-1,402293877;1,222031536;-2,031667851;-0,893682271;-1,389507466;0,948570943;0,688836045;1,32998926;0,022313952;-0,774043637;-1,525534232;;;;;;;;;;;
1054;-1,567792946;-1,050672373;0,320807625;1,050672373;0,293275093;1,049515853;0,586747209;0,260993859;0,419498734;0,593933372;-1,486190322;1,228397177;-0,034989264;;;;;;;;;;;
1055;0,603711595;0,199004835;-1,651999904;-0,199004835;0,020482437;-0,345871706;1,054451435;-1,421663595;-1,391514898;-0,337489823;-0,59386485;-0,996871017;1,022258937;;;;;;;;;;;
1056;1,513451781;-0,787432272;0,397665793;0,787432272;0,802844962;1,685105899;1,206789181;0,841816624;0,608534733;0,610427447;-0,373417938;1,292088644;-0,911202516;;;;;;;;;;;
1057;-1,209239828;-0,806325494;0,845079506;0,806325494;0,481139439;1,826424245;0,618820604;0,2925357;0,836676172;0,308814013;0,117342684;1,479497356;-0,227690684;;;;;;;;;;;
1058;-0,538375324;0,639907204;-1,319993916;-0,639907204;0,265533467;-0,788283544;0,804601057;-1,997631714;-1,90512115;-1,181946181;0,906115765;-1,128673033;1,856923184;;;;;;;;;;;
1060;0,566454656;-1,039524577;0,696134025;1,039524577;0,316636463;1,573812184;1,197360794;0,691469429;0,390069292;0,706871799;0,631381575;1,387137047;-0,39163528;;;;;;;;;;;
1061;-0,76670885;0,752631005;-1,490955501;-0,752631005;0,32904719;-0,408822846;0,947597529;-1,43618031;-1,858166539;-0,3615424;-0,684473656;-1,020044173;1,578053631;;;;;;;;;;;
1063;1,566821448;-0,951319235;-1,213924277;0,951319235;-2,466530007;-0,605531273;-1,124408826;-0,341363127;0,969113754;0,299975698;-0,887232115;-1,290021334;-1,112193269;;;;;;;;;;;
1064;-1,43511751;-0,25140497;0,678936995;0,25140497;0,993629478;1,309246199;1,085041168;0,310828541;0,683739029;1,232372143;1,44042576;1,358754996;0,211234642;;;;;;;;;;;
1065;0,408202511;0,540456493;1,405134608;-0,540456493;-0,241846273;0,035446854;-1,395352859;0,44249416;-0,090638989;-1,963622384;-0,207269359;-0,046760267;-0,331665534;;;;;;;;;;;
1067;0,883138641;1,541381032;-0,307947932;-1,541381032;0,819635946;-0,451942624;1,813157053;-2,336270438;-1,682896807;-0,865727741;-2,389146869;-0,977067654;2,529382572;;;;;;;;;;;
1068;-1,356889917;1,283145914;0,443150352;-1,283145914;0,70380249;-0,609058709;-0,916497025;0,64177133;0,501207897;0,575835372;1,460263551;-0,145077175;-0,129344394;;;;;;;;;;;
1070;-0,389107972;1,02113483;0,863308677;-1,02113483;0,062094876;-0,621897726;-1,572232695;1,536479679;0,543345926;0,347376075;-0,066226624;-0,151023533;-0,897182285;;;;;;;;;;;
1072;0,43683405;0,798494924;0,656279881;-0,798494924;0,498660466;-0,339141185;-1,486828524;0,693060869;0,500533223;-1,196627428;-1,248924199;-0,149215157;-0,93873129;;;;;;;;;;;
1073;1,012519652;0,873071432;0,53702115;-0,873071432;0,757825657;-0,603069571;-1,181860544;0,508565215;0,677015821;-0,955773411;1,556408773;-0,197085329;-0,892679438;;;;;;;;;;;
1074;0,932614898;-0,871077209;-1,717106839;0,871077209;-2,487214553;-0,348620426;-1,071527274;0,756467288;0,393965781;1,395022052;-0,016050787;-1,263580811;-1,475388881;;;;;;;;;;;
1075;-1,855366203;-1,375553182;-0,73897107;1,375553182;-1,658372637;-0,847983671;-0,953046963;0,250890907;0,886946284;1,403985097;-0,408005721;-0,152422207;-0,506764911;;;;;;;;;;;
1076;1,329622927;-1,328452892;0,629606423;1,328452892;0,532972477;2,009865565;1,644073643;0,863598937;0,368204479;0,747368017;0,087561919;1,664009707;-0,650446692;;;;;;;;;;;
1077;0,439229994;0,683399146;0,51836609;-0,683399146;0,815985732;-0,437770086;-0,890913122;0,434436933;0,468530273;-0,803393891;-0,626504677;0,011932845;-0,615242609;;;;;;;;;;;
1079;0,231741187;-0,923677319;-0,865864362;0,923677319;-2,478210692;-0,49648033;-0,913383394;-0,245795099;0,660368134;0,730991155;0,148781952;-0,997120252;-0,534191348;;;;;;;;;;;
1080;0,944774317;-0,445588887;1,128105508;0,445588887;1,238680509;1,540852431;0,900575853;0,488723659;0,780784413;-0,210901625;0,814995191;1,491039549;-0,543504056;;;;;;;;;;;
1082;-0,50824632;-1,171087448;-0,698980673;1,171087448;-1,583178229;-0,620609139;-0,706933348;0,58753453;-0,087934048;0,724019834;-0,263591015;-0,307594263;-0,552612089;;;;;;;;;;;
1083;0,230423418;0,788599014;0,870706069;-0,788599014;0,235601713;-0,83548743;-0,774347793;0,253995222;0,612857416;-0,124540683;-1,173530175;-0,15231523;-0,099666533;;;;;;;;;;;
1084;-1,219901781;0,950929347;-0,564714147;-0,950929347;1,659185157;-0,614782683;0,581801682;-2,104070812;-1,573072108;-2,298233814;-0,527734155;-0,431105519;1,863268106;;;;;;;;;;;
1085;1,154898663;1,214271854;-0,738880936;-1,214271854;0,641748853;-0,896099621;1,253720262;-1,995167748;-1,749988227;-1,141537312;0,002259639;-1,166786626;1,951073639;;;;;;;;;;;
1086;0,167230377;0,532676069;0,918445806;-0,532676069;0,457291374;-0,629347614;-0,324337241;1,111717915;0,18851873;0,644354985;-1,339787959;0,298137588;-0,246111425;;;;;;;;;;;
1087;-0,002941592;0,837351338;-1,801763653;-0,837351338;-0,048871628;-0,178178954;0,588895576;-1,081174941;-1,803437164;-0,403206897;0,163320925;-1,356903918;0,964028928;;;;;;;;;;;
1088;1,140043806;0,807253152;-1,413225583;-0,807253152;-0,136963458;-1,056894101;1,16179879;-2,065204847;-2,539117928;-1,332752365;0,209396027;-1,612508533;2,035502035;;;;;;;;;;;
1090;0,496972261;-1,116009332;0,672017517;1,116009332;0,546356595;1,578522447;0,743653693;0,65150183;0,628891175;0,043115069;1,074160267;1,443645086;-0,744904159;;;;;;;;;;;
1092;-0,799712987;0,654961416;0,436181772;-0,654961416;-0,060795661;0,086976529;-0,471861292;0,503809163;-0,180083355;0,140883818;-0,457154715;-0,09331029;0,070315972;;;;;;;;;;;
1094;0,120209963;0,538525342;1,676406043;-0,538525342;-0,204857438;-0,674810975;-1,157537951;0,005874734;0,351867929;-1,392361213;0,346682106;0,004646992;0,188720403;;;;;;;;;;;
1095;-0,041276706;1,050603956;1,407838114;-1,050603956;-0,007502537;-0,458017486;-0,869770841;0,88752623;0,042446907;-0,109523758;-0,081626428;-0,04709258;0,011471938;;;;;;;;;;;
1096;0,389933433;-0,863842817;0,739537571;0,863842817;0,665596917;1,570284806;1,408482466;0,140208884;0,735608524;0,648671498;1,607347169;1,429862055;-0,107444179;;;;;;;;;;;
1100;-0,167782584;-0,943428033;-1,128371959;0,943428033;-2,534423987;-0,401508496;-0,848726765;-0,026048827;0,697146825;1,324135151;-0,275629954;-0,994841858;-0,627727778;;;;;;;;;;;
1101;0,419104059;0,626106608;-1,009072029;-0,626106608;0,900184001;-0,580768617;0,814641199;-1,915037666;-1,627421936;-1,872725799;-0,718466843;-0,812385979;1,445219621;;;;;;;;;;;
1102;-0,80480437;-0,743686313;0,396353592;0,743686313;0,596972895;1,531695318;0,467995683;0,900048412;1,109070822;1,098029443;-0,582859187;1,351222184;-0,851539782;;;;;;;;;;;
1103;-1,149880299;-1,046506952;0,792904437;1,046506952;0,339997832;1,161882221;0,808513684;0,536661347;0,520426679;0,841268573;0,184143124;1,481189649;-0,037854713;;;;;;;;;;;
1104;-0,903097999;-0,965257437;0,8075688;0,965257437;0,248985831;1,433488413;0,773347266;0,690199516;0,26004343;0,609143282;0,15825268;1,421874019;-0,128014007;;;;;;;;;;;
